---------------------------------------------------- beginning of /proc/kmsg
====================== ULOGCAT SESSION START  ======================
K 01-01 00:00:00.927 I KERNEL                                       :  gadget: Mass Storage Function, version: 2009/09/11
K 01-01 00:00:00.928 I KERNEL                                       :  gadget: Number of LUNs=1
K 01-01 00:00:00.928 I KERNEL                                       :  lun0: LUN: removable file: (no medium)
K 01-01 00:00:00.928 W KERNEL                                       : Gadget Android: controller 'ci_pdata' not recognized
K 01-01 00:00:00.929 I KERNEL                                       :  gadget: android_usb ready
K 01-01 00:00:00.929 I KERNEL                                       : i2c /dev entries driver
K 01-01 00:00:00.931 W KERNEL                                       : i2c-core: driver [tw8834] using legacy suspend method
K 01-01 00:00:00.931 W KERNEL                                       : i2c-core: driver [tw8834] using legacy resume method
K 01-01 00:00:00.931 W KERNEL                                       : i2c-core: driver [tw9990] using legacy suspend method
K 01-01 00:00:00.931 W KERNEL                                       : i2c-core: driver [tw9990] using legacy resume method
K 01-01 00:00:00.933 I KERNEL                                       : device-mapper: uevent: version 1.0.3
K 01-01 00:00:00.934 I KERNEL                                       : device-mapper: ioctl: 4.22.0-ioctl (2011-10-19) initialised: dm-devel@redhat.com
K 01-01 00:00:00.934 I KERNEL                                       : sdhci: Secure Digital Host Controller Interface driver
K 01-01 00:00:00.934 I KERNEL                                       : sdhci: Copyright(c) Pierre Ossman
K 01-01 00:00:00.935 D KERNEL                                       : Registered led device: sicilia:green
K 01-01 00:00:00.935 D KERNEL                                       : Registered led device: sicilia:red
K 01-01 00:00:00.935 D KERNEL                                       : Registered led device: sicilia:blue
K 01-01 00:00:00.937 I KERNEL                                       : usbcore: registered new interface driver usbhid
K 01-01 00:00:00.937 I KERNEL                                       : usbhid: USB HID core driver
K 01-01 00:00:00.938 I KERNEL                                       : ashmem: initialized
K 01-01 00:00:00.939 I KERNEL                                       : logger: created 256K log 'log_main'
K 01-01 00:00:00.939 I KERNEL                                       : logger: created 256K log 'log_events'
K 01-01 00:00:00.939 I KERNEL                                       : logger: created 256K log 'log_radio'
K 01-01 00:00:00.940 I KERNEL                                       : logger: created 256K log 'log_system'
K 01-01 00:00:00.940 I KERNEL                                       : logger: created 64K log 'log_ckcm'
K 01-01 00:00:00.941 I KERNEL                                       : created 256K log 'ulog_main'
K 01-01 00:00:00.943 I KERNEL                                       : Serial: Parrot5/5+ UART driver $Revision: 1.19 $
K 01-01 00:00:00.944 I KERNEL                                       : px-uart.0: ttyPA0 at MMIO 0x2100000 (irq = 91) is a PARROT5
K 01-01 00:00:01.239 I KERNEL                                       : usb 1-1: new high-speed USB device number 2 using ci_hdrc
K 01-01 00:00:03.190 I KERNEL                                       : console [ttyPA0] enabled
K 01-01 00:00:03.194 I KERNEL                                       : avi avi.0: Found AVI revision 3
K 01-01 00:00:03.205 I KERNEL                                       : avi avi.0: AVI core driver initialized
K 01-01 00:00:03.212 I KERNEL                                       : AVI DebugFS registered
K 01-01 00:00:03.222 I KERNEL                                       : Powering on maincam
K 01-01 00:00:03.279 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:00:03.286 I KERNEL                                       : Powering off maincam
K 01-01 00:00:03.289 I KERNEL                                       : tc358746a 2-000e: Found tc358746a chip
K 01-01 00:00:03.294 I KERNEL                                       : tc358746a 2-000e: TC358746A MIPI bridge successfully probed
K 01-01 00:00:03.302 I KERNEL                                       : Powering on maincam
K 01-01 00:00:03.329 I KERNEL                                       : usb 1-1: New USB device found, idVendor=058f, idProduct=6254
K 01-01 00:00:03.336 I KERNEL                                       : usb 1-1: New USB device strings: Mfr=0, Product=0, SerialNumber=0
K 01-01 00:00:03.344 I KERNEL                                       : hub 1-1:1.0: USB hub found
U 01-01 01:08:20.864 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] server_event_cb : event=1(DISCONNECTED) conn=0x76800468 msg=(nil)
U 01-01 01:08:20.864 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] pomp client disconnected
U 01-01 01:08:20.866 I pomp_comm_c (mtp-server-257/client_pomp-325) : pomp client disconnected
U 01-01 01:08:20.866 I pomp_comm_c (civetitf-136/civetitf-206)      : pomp client disconnected
U 01-01 01:08:20.867 I pomp_comm_c (civetitf-136/client_pomp-203)   : pomp client disconnected
U 01-01 01:08:20.868 I pomp_comm_c (siciliad-139)                   : pomp client disconnected
U 01-01 01:08:21.994 E civetitf    (civetitf-136/civetweb-worker-187): Getting path
U 01-01 01:08:24.121 N boxinit     (init-1)                         : process 'palermo', pid 495 exited
U 01-01 01:08:24.121 N boxinit     (init-1)                         : process 'palermo' killing any children in process group
U 01-01 01:08:24.123 N boxinit     (init-1)                         : starting 'palermo'
U 01-01 01:08:24.176 I led_client  (palermo-631/MainLoop-632)       : LED client connecting...
U 01-01 01:08:24.199 I LIBIMAG_MAIN(palermo-631/MainLoop-633)       : Start consumer 1
U 01-01 01:08:24.200 I LIBIMAG_MAIN(palermo-631/MainLoop-634)       : Start consumer 2
U 01-01 01:08:24.355 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Get ION DMA buffer 0x6e616000 of size 23887872 (footprint=23887872)
U 01-01 01:08:24.355 I LIBIMAG_2A  (palermo-631/MainLoop-632)       : Get P7_linearMalloc 0x6e616000 of size 23887872
U 01-01 01:08:24.356 I IMAGING_P2A (palermo-631/MainLoop-632)       : EEPROM file scaleR: 431
U 01-01 01:08:24.356 I IMAGING_P2A (palermo-631/MainLoop-632)       : EEPROM file scaleB: 410
U 01-01 01:08:24.357 N Alpaga      (palermo-631/MainLoop-632)       : ### P3A Init ###
U 01-01 01:08:24.380 N Alpaga      (palermo-631/MainLoop-632)       : File /etc/P3A_ctx_init.xml loaded
U 01-01 01:08:24.380 I IMAGING_P2A (palermo-631/MainLoop-632)       : STATS 2A CROP: [ 256, 240]-[4351,3215]
U 01-01 01:08:24.381 I IMAGING_P2A (palermo-631/MainLoop-632)       : 2A INPUT ROI: [ 256, 240]-[4351,3215]
U 01-01 01:08:24.381 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Starting each monocam separatly ...
U 01-01 01:08:24.384 I libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev2 associated to dev /dev/video1
U 01-01 01:08:26.225 E libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_dequeue_buffer():1326] V4L select timeout ('/dev/video1')
U 01-01 01:08:26.225 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : Failed to dequeue buffer
U 01-01 01:08:26.226 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : getFrame:578: Failed to get a frame
U 01-01 01:08:26.724 I libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev3 associated to dev /dev/video2
U 01-01 01:08:28.565 E libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_dequeue_buffer():1326] V4L select timeout ('/dev/video2')
U 01-01 01:08:28.565 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : Failed to dequeue buffer
U 01-01 01:08:28.565 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : getFrame:578: Failed to get a frame
U 01-01 01:08:29.066 I libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev4 associated to dev /dev/video3
U 01-01 01:08:30.905 E libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_dequeue_buffer():1326] V4L select timeout ('/dev/video3')
U 01-01 01:08:30.906 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : Failed to dequeue buffer
U 01-01 01:08:30.906 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : getFrame:578: Failed to get a frame
U 01-01 01:08:31.403 I libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_open_subdev():674] Found subdev /dev/v4l-subdev5 associated to dev /dev/video4
U 01-01 01:08:33.180 E civetitf    (civetitf-136/civetweb-worker-158): Getting path
U 01-01 01:08:33.245 E libHAL      (palermo-631/MainLoop-632)       : [HAL_v4l2_utils->HAL_v4l2_utils_dequeue_buffer():1326] V4L select timeout ('/dev/video4')
U 01-01 01:08:33.245 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : Failed to dequeue buffer
U 01-01 01:08:33.245 E LIBCAM_V4L2 (palermo-631/MainLoop-632)       : getFrame:578: Failed to get a frame
U 01-01 01:08:33.741 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Finish dummy start of monocams
U 01-01 01:08:33.742 I LIBIMAG_FSM (palermo-631/MainLoop-635)       : State Changed: Stopped(1) -> Ready(2)
U 01-01 01:08:33.746 I libshdata   (palermo-631/MainLoop-632)       : New user header matches the one already present in shared memory
U 01-01 01:08:33.746 I libshdata   (palermo-631/MainLoop-632)       : New metadata header matches the one already present in shared memory
U 01-01 01:08:33.747 I libshdata   (palermo-631/MainLoop-632)       : Memory section "ExternalGPS" successfully reopen for writing with revision number : 10
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : New user header matches the one already present in shared memory
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : New metadata header matches the one already present in shared memory
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : Memory section "MonoCamsTemperature" successfully reopen for writing with revision number : 10
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : New user header matches the one already present in shared memory
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : New metadata header matches the one already present in shared memory
U 01-01 01:08:33.750 I libshdata   (palermo-631/MainLoop-632)       : Memory section "Session" successfully reopen for writing with revision number : 10
U 01-01 01:08:33.759 I pomp_comm_s (palermo-631/MainLoop-632)       : pomp server started
U 01-01 01:08:33.759 I PLRM_server (palermo-631/MainLoop-632)       : Add command interface 'inet:127.0.0.1:1111'
U 01-01 01:08:33.761 I PLRM_sensors(palermo-631/MainLoop-632)       : Connect to body sensors @ inet:127.0.0.1:1010
U 01-01 01:08:33.761 I sensors     (sensors_main-135/server_pomp-205): [SERVER_POMP] server_event_cb : event=0(CONNECTED) conn=0x76800468 msg=(nil)
U 01-01 01:08:33.761 I sensors     (sensors_main-135/server_pomp-205): [SERVER_POMP] pomp client connected
U 01-01 01:08:33.763 I PLRM_sensors(palermo-631/MainLoop-632)       : Connect to irradiance sensors @ inet:127.0.0.1:1020
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Set Main Cam resolution to 12Mp, ie 4000x3000
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : MainCam enabled
U 01-01 01:08:33.763 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] server_event_cb : event=0(CONNECTED) conn=0x76800468 msg=(nil)
U 01-01 01:08:33.763 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] pomp client connected
U 01-01 01:08:33.763 I IMAGING_P2A (palermo-631/MainLoop-632)       : set AE auto mode
U 01-01 01:08:33.763 I IMAGING_P2A (palermo-631/MainLoop-632)       : set forced exposure time : 3000us
U 01-01 01:08:33.763 I IMAGING_P2A (palermo-631/MainLoop-632)       : set forced gain : 1.000000
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Set Monos Cams resolution to 0.3Mp, ie 640x480
K 01-01 00:00:03.348 I KERNEL                                       : hub 1-1:1.0: 4 ports detected
K 01-01 00:00:03.359 W KERNEL                                       : Could not configure maincam VCM. You probably need a hardware patch
K 01-01 00:00:03.366 I KERNEL                                       : ov16825 2-0036: Found OV16825 chip
K 01-01 00:00:03.371 I KERNEL                                       : Powering off maincam
K 01-01 00:00:03.374 I KERNEL                                       : ov16825 2-0036: OV16825 sensor succesfully probed
K 01-01 00:00:03.380 I KERNEL                                       : avicam avicam.0: video device successfuly registered as video0
K 01-01 00:00:03.409 I KERNEL                                       : mt9m021 2-0012: Found mt9m021 chip
K 01-01 00:00:03.414 I KERNEL                                       : avicam avicam.2: video device successfuly registered as video1
K 01-01 00:00:03.439 I KERNEL                                       : mt9m021 2-0013: Found mt9m021 chip
K 01-01 00:00:03.444 I KERNEL                                       : avicam avicam.3: video device successfuly registered as video2
K 01-01 00:00:03.469 I KERNEL                                       : mt9m021 2-0014: Found mt9m021 chip
K 01-01 00:00:03.474 I KERNEL                                       : avicam avicam.4: video device successfuly registered as video3
K 01-01 00:00:03.499 I KERNEL                                       : mt9m021 2-0015: Found mt9m021 chip
K 01-01 00:00:03.504 I KERNEL                                       : avicam avicam.5: video device successfuly registered as video4
K 01-01 00:00:03.511 I KERNEL                                       : registering avicam V4L2 subdevice nodes.
K 01-01 00:00:03.519 I KERNEL                                       : avi_r2r Initialized
K 01-01 00:00:03.525 I KERNEL                                       : avi avi.0: stats video device successfuly registered as video6
K 01-01 00:00:03.532 I KERNEL                                       : avi_m2m avi_m2m.0: video device successfuly registered as video5
K 01-01 00:00:03.542 I KERNEL                                       : avi_m2m avi_m2m.1: video device successfuly registered as video7
K 01-01 00:00:03.550 I KERNEL                                       : avi_v4l2_dev avi: successfully probed
K 01-01 00:00:03.555 I KERNEL                                       : hx280-venc hx280-venc.0: found hx280 video encoder (0x48313610).
K 01-01 00:00:03.563 W KERNEL                                       : Mali: Mali device driver loaded
K 01-01 00:00:03.569 I KERNEL                                       : mmc0: no vqmmc regulator found
K 01-01 00:00:03.573 I KERNEL                                       : mmc0: no vmmc regulator found
K 01-01 00:00:03.578 D KERNEL                                       : Registered led device: mmc0::
K 01-01 00:00:03.639 I KERNEL                                       : usb 1-1.1: new high-speed USB device number 3 using ci_hdrc
K 01-01 00:00:03.659 I KERNEL                                       : mmc0: SDHCI controller on acs3-sdhci [acs3-sdhci.0] using ADMA
K 01-01 00:00:03.667 D KERNEL                                       : Registered led device: mmc1::
K 01-01 00:00:03.752 I KERNEL                                       : usb 1-1.1: New USB device found, idVendor=058f, idProduct=6366
K 01-01 00:00:03.759 I KERNEL                                       : usb 1-1.1: New USB device strings: Mfr=1, Product=2, SerialNumber=3
K 01-01 00:00:03.766 I KERNEL                                       : usb 1-1.1: Product: Flash Card Reader/Writer
K 01-01 00:00:03.772 I KERNEL                                       : usb 1-1.1: Manufacturer: Generic
K 01-01 00:00:03.776 I KERNEL                                       : usb 1-1.1: SerialNumber: 058F63666485
K 01-01 00:00:03.783 I KERNEL                                       : scsi0 : usb-storage 1-1.1:1.0
K 01-01 00:00:03.819 I KERNEL                                       : mmc1: SDHCI controller on acs3-sdhci [acs3-sdhci.1] using ADMA
K 01-01 00:00:03.828 I KERNEL                                       : p7mu-rtc p7mu-rtc: rtc core: registered p7mu-rtc as rtc0
K 01-01 00:00:03.836 W KERNEL                                       : p7mu-adc p7mu-adc: No ADC channel pdata, disabling SPI
K 01-01 00:00:03.859 I KERNEL                                       : p7mu-adc p7mu-adc: P7MU ADC - ready
K 01-01 00:00:03.868 I KERNEL                                       : p7-temperature p7-temperature: temperature sensor and ADC registered.
K 01-01 00:00:03.875 I KERNEL                                       : usb 1-1.2: new high-speed USB device number 4 using ci_hdrc
K 01-01 00:00:03.882 I KERNEL                                       : fc7100-temperature fc7100-temperature: fc7100-temperature temperature sensor and ADC registered.
K 01-01 00:00:03.894 I KERNEL                                       : u32 classifier
K 01-01 00:00:03.896 I KERNEL                                       :     Actions configured
K 01-01 00:00:03.900 I KERNEL                                       : Netfilter messages via NETLINK v0.30.
K 01-01 00:00:03.905 I KERNEL                                       : nf_conntrack version 0.5.0 (8564 buckets, 34256 max)
K 01-01 00:00:03.913 I KERNEL                                       : ctnetlink v0.93: registering with nfnetlink.
K 01-01 00:00:03.922 I KERNEL                                       : NF_TPROXY: Transparent proxy support initialized, version 4.1.0
K 01-01 00:00:03.929 I KERNEL                                       : NF_TPROXY: Copyright (c) 2006-2007 BalaBit IT Ltd.
K 01-01 00:00:03.937 I KERNEL                                       : mmc0: new high speed DDR MMC card at address 0001
K 01-01 00:00:03.938 I KERNEL                                       : xt_time: kernel timezone is -0000
K 01-01 00:00:03.940 I KERNEL                                       : ip_tables: (C) 2000-2006 Netfilter Core Team
K 01-01 00:00:03.940 I KERNEL                                       : arp_tables: (C) 2002 David S. Miller
K 01-01 00:00:03.941 I KERNEL                                       : TCP: cubic registered
K 01-01 00:00:03.941 I KERNEL                                       : Initializing XFRM netlink socket
K 01-01 00:00:03.965 I KERNEL                                       : NET: Registered protocol family 10
K 01-01 00:00:03.970 I KERNEL                                       : mmcblk0: mmc0:0001 064G70 58.2 GiB 
K 01-01 00:00:03.975 I KERNEL                                       : mmcblk0boot0: mmc0:0001 064G70 partition 1 4.00 MiB
K 01-01 00:00:03.977 I KERNEL                                       : Mobile IPv6
K 01-01 00:00:03.978 I KERNEL                                       : ip6_tables: (C) 2000-2006 Netfilter Core Team
K 01-01 00:00:03.978 I KERNEL                                       : IPv6 over IPv4 tunneling driver
K 01-01 00:00:03.980 I KERNEL                                       : NET: Registered protocol family 17
K 01-01 00:00:03.980 I KERNEL                                       : NET: Registered protocol family 15
K 01-01 00:00:03.980 I KERNEL                                       : 8021q: 802.1Q VLAN Support v1.8
K 01-01 00:00:03.980 N KERNEL                                       : Registering the dns_resolver key type
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Set Monos Cams bit depth to 8b
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Monocam Green enabled
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Monocam Red enabled
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Monocam Red_edge enabled
U 01-01 01:08:33.763 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Monocam NIR enabled
U 01-01 01:08:33.763 I PLRM_storage(palermo-631/MainLoop-632)       : Setting Autoselect_sdcard: disabled
U 01-01 01:08:33.763 W Mt9m031     (palermo-631/MainLoop-632)       : Auto exposure can only modify exposure time
U 01-01 01:08:33.764 W Mt9m031     (palermo-631/MainLoop-632)       : Auto exposure can only modify exposure time
U 01-01 01:08:33.764 W Mt9m031     (palermo-631/MainLoop-632)       : Auto exposure can only modify exposure time
U 01-01 01:08:33.764 W Mt9m031     (palermo-631/MainLoop-632)       : Auto exposure can only modify exposure time
U 01-01 01:08:33.764 E Mt9m031     (palermo-631/MainLoop-632)       : Attempt to set unknown analog gain
U 01-01 01:08:33.764 E Mt9m031     (palermo-631/MainLoop-632)       : Attempt to set unknown analog gain
U 01-01 01:08:33.764 E Mt9m031     (palermo-631/MainLoop-632)       : Attempt to set unknown analog gain
U 01-01 01:08:33.764 E Mt9m031     (palermo-631/MainLoop-632)       : Attempt to set unknown analog gain
U 01-01 01:08:33.764 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Set monocams auto-exposure on
U 01-01 01:08:33.764 I PLRM_sensors(palermo-631/MainLoop-632)       : Enable sicilia GPS
U 01-01 01:08:33.764 I PLRM_imaging(palermo-631/MainLoop-632)       : Set RGB vsync delay to 22300 µs
U 01-01 01:08:33.764 I LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Set Timelapse period=2000ms (=0.500000)
U 01-01 01:08:33.765 I PLRM_storage(palermo-631/MainLoop-632)       : New internal storage 0x00010001: /data/medias, available=55890452kB used=370960kB total_size=59272328kB writable=1
U 01-01 01:08:33.766 I led_client  (palermo-631/MainLoop-632)       : LED client connecting...
U 01-01 01:08:33.767 I PLRM_storage(palermo-631/MainLoop-632)       : udev monitor configured
U 01-01 01:08:33.781 I PLRM_storage(palermo-631/MainLoop-632)       : Process action 'add', devid 'sda1'
U 01-01 01:08:33.781 I PlfUpdater  (plf_updater-138)                : Event on /proc/mounts, removable will be checked, wait ...
U 01-01 01:08:34.876 I pomp_comm_c (siciliad-139)                   : pomp client connected
U 01-01 01:08:34.876 I pomp_comm_c (civetitf-136/civetitf-206)      : pomp client connected
U 01-01 01:08:34.877 I pomp_comm_c (civetitf-136/client_pomp-203)   : pomp client connected
U 01-01 01:08:34.878 I pomp_comm_c (mtp-server-257/client_pomp-325) : pomp client connected
U 01-01 01:08:35.342 I PLRM_storage(palermo-631/MainLoop-632)       : Device /dev/sda1 is clean
U 01-01 01:08:35.342 I PLRM_storage(palermo-631/MainLoop-632)       : Mounting /dev/sda1 on /usr/share/www/img/sd, /tmp/mounts/usb/sda1 and /data/medias/DCIM/external
U 01-01 01:08:36.349 I PLRM_storage(palermo-631/MainLoop-632)       : New external storage 0x00020001: /tmp/mounts/usb/sda1, available=31586304kB used=37888kB total_size=31624192kB writable=1
U 01-01 01:08:36.371 I PLRM_storage(palermo-631/MainLoop-632)       : Select path 0x00010001 '/data/medias'
U 01-01 01:08:36.371 I PLRM_server (palermo-631/MainLoop-632)       : New status: 0x00000008
U 01-01 01:08:36.372 E PLRM_imgfact(palermo-631/MainLoop-632)       : Failed to open '/data/sunshine_plus_sensitivity.csv'
U 01-01 01:08:36.376 I libshdata   (palermo-631/MainLoop-632)       : Memory section "colibry_sensors_IR" successfully open with revision number : 2
U 01-01 01:08:36.377 I libshdata   (palermo-631/MainLoop-632)       : Memory section "Irradiance" successfully open with revision number : 2
U 01-01 01:08:36.378 I libshdata   (palermo-631/MainLoop-632)       : Memory section "GPS_coordinate" successfully open with revision number : 2
U 01-01 01:08:36.378 I PLRM_sensors(palermo-631/MainLoop-632)       : Enable sicilia GPS
U 01-01 01:08:36.379 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] server_event_cb : event=2(MSG) conn=0x76800468 msg=0x768017e8
U 01-01 01:08:36.379 I PLRM_server (palermo-631/MainLoop-632)       : New status: 0x00000018
U 01-01 01:08:36.379 I sensors     (sensors_ir-279/server_pomp-289) : [SERVER_POMP] GPS_START
U 01-01 01:08:36.380 I pomp_comm_s (palermo-631/MainLoop-632)       : pomp client connected
U 01-01 01:08:36.380 I PLRM_server (palermo-631/MainLoop-632)       : new connection 0x7684d458...
U 01-01 01:08:36.380 I pomp_comm_s (palermo-631/MainLoop-632)       : pomp client connected
U 01-01 01:08:36.380 I PLRM_server (palermo-631/MainLoop-632)       : new connection 0x7684d8e8...
U 01-01 01:08:36.380 I PLRM_server (palermo-631/MainLoop-632)       : event_magneto_calibration_status: id=0 status=1
U 01-01 01:08:36.381 I PLRM_server (palermo-631/MainLoop-632)       : event_imu_heating_status: id=0 status=1
U 01-01 01:08:36.381 I PLRM_server (palermo-631/MainLoop-632)       : New status: 0x00001018
U 01-01 01:08:36.382 I PLRM_server (palermo-631/MainLoop-632)       : event_magneto_calibration_status: id=1 status=1
U 01-01 01:08:36.383 I PLRM_server (palermo-631/MainLoop-632)       : event_imu_heating_status: id=1 status=1
U 01-01 01:08:36.383 I PLRM_server (palermo-631/MainLoop-632)       : New status: 0x00003018
U 01-01 01:08:36.384 I pomp_comm_s (palermo-631/MainLoop-632)       : pomp client connected
U 01-01 01:08:36.384 I PLRM_server (palermo-631/MainLoop-632)       : new connection 0x7684dbd0...
U 01-01 01:08:36.384 I pomp_comm_s (palermo-631/MainLoop-632)       : pomp client connected
U 01-01 01:08:36.384 I PLRM_server (palermo-631/MainLoop-632)       : new connection 0x7684dd60...
U 01-01 01:08:36.384 I pomp_comm_s (palermo-631/MainLoop-632)       : server_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 01:08:36.384 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_CTRL_STATUS
U 01-01 01:08:36.385 I pomp_comm_c (mtp-server-257/client_pomp-325) : client_generated_message_handler: received event SICILIA_ERROR
U 01-01 01:08:36.385 I             (mtp-server-257/client_pomp-325) : [mtp-server][I] pompOK : ctrlID:0
U 01-01 01:08:36.536 I pomp_comm_s (palermo-631/MainLoop-632)       : server_generated_message_handler: received event SICILIA_CTRL_CAPTURE_START
U 01-01 01:08:36.540 N boxinit     (init-1)                         : service 'ulog_session' pid 621 is being killed
U 01-01 01:08:36.541 N boxinit     (init-1)                         : starting 'ulog_session'
U 01-01 01:08:36.546 E boxinit     (init-1)                         : untracked pid 621 'ulogcat' exited
U 01-01 01:08:36.560 I PLRM_imaging(palermo-631/MainLoop-632)       : Set media path to '/data/medias/DCIM/0596'
U 01-01 01:08:36.572 N LIBIMAG_MAIN(palermo-631/MainLoop-632)       : Computed random UUID seed CDF1F9D076FF3CEF72387C34B352A4D8 (sequence id 0)
K 01-01 00:00:04.011 I KERNEL                                       : VFP support v0.3: 
K 01-01 00:00:04.011 I KERNEL                                       : mmcblk0boot1: mmc0:0001 064G70 partition 2 4.00 MiB
K 01-01 00:00:04.020 W KERNEL                                       : implementor 41 architecture 3 part 30 variant 9 rev 2
K 01-01 00:00:04.027 I KERNEL                                       : ThumbEE CPU extension supported.
K 01-01 00:00:04.032 I KERNEL                                       : usb 1-1.2: New USB device found, idVendor=19cf, idProduct=5100
K 01-01 00:00:04.039 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy suspend method
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: New USB device strings: Mfr=1, Product=2, SerialNumber=3
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: Product: Sunshine
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: Manufacturer: Parrot SA
K 01-01 00:00:04.039 I KERNEL                                       : usb 1-1.2: SerialNumber: PI040379BB7C003051
K 01-01 00:00:04.066 W KERNEL                                       : i2c-core: driver [siihdmi] using legacy resume method
K 01-01 00:00:06.500 I KERNEL                                       : p7mu-rtc p7mu-rtc: setting system clock to 1970-01-01 00:00:06 UTC (6)
K 01-01 00:00:06.502 I KERNEL                                       :  mmcblk0: p1 p2 p3 p4 p5 p6 p7
K 01-01 00:00:06.510 I KERNEL                                       :  mmcblk0boot1: unknown partition table
K 01-01 00:00:06.513 I KERNEL                                       :  mmcblk0boot0: unknown partition table
K 01-01 00:00:06.533 I KERNEL                                       : ALSA device list:
K 01-01 00:00:06.536 I KERNEL                                       :   No soundcards found.
K 01-01 00:00:06.553 I KERNEL                                       : EXT4-fs (mmcblk0p4): mounted filesystem with ordered data mode. Opts: (null)
K 01-01 00:00:06.561 I KERNEL                                       : VFS: Mounted root (ext4 filesystem) readonly on device 179:4.
K 01-01 00:00:06.568 W KERNEL                                       : mmc1: card claims to support voltages below the defined range. These will be ignored.
K 01-01 00:00:06.568 I KERNEL                                       : Freeing init memory: 224K
K 01-01 00:00:06.568 I KERNEL                                       : Write protecting the kernel text section 80008000 - 80826000
K 01-01 00:00:06.640 W KERNEL                                       : mmc1: queuing unknown CIS tuple 0x91 (3 bytes)
K 01-01 00:00:06.650 I KERNEL                                       : mmc1: new high speed SDIO card at address 0001
K 01-01 00:00:06.756 I KERNEL                                       : created 128K log 'ulog_kmsgd'
K 01-01 00:00:06.817 I KERNEL                                       : EXT4-fs (mmcblk0p6): barriers disabled
K 01-01 00:00:06.837 I KERNEL                                       : EXT4-fs (mmcblk0p6): mounted filesystem with writeback data mode. Opts: discard,data=writeback,nobarrier
K 01-01 00:00:06.841 I KERNEL                                       : EXT4-fs (mmcblk0p7): barriers disabled
K 01-01 00:00:06.844 I KERNEL                                       : EXT4-fs (mmcblk0p7): mounted filesystem with writeback data mode. Opts: discard,data=writeback,nobarrier
K 01-01 00:00:06.848 I KERNEL                                       : EXT4-fs (mmcblk0p5): mounted filesystem with ordered data mode. Opts: (null)
K 01-01 00:00:07.197 N KERNEL                                       : scsi 0:0:0:0: Direct-Access     Multiple Card  Reader     1.00 PQ: 0 ANSI: 4
